structures,part_of,anatomy
tissues,is_a,cellular_tissue
macroscopic_anatomy,studies,structures
dentist,practices,dentistry
anatomy,studies,structures
anatomy,practices,studying
cells,part_of,tissues
anatomy,is_a,medicine
gross_anatomy,is_a,studied_anatomy
studied_anatomy,has_part,gross_anatomy
anatomy,studies,physical_structures
anatomy,is_named_after,temnein
regional_anatomy,is_a,anatomy
anatomy,uses,terminology
physical_structures,is_a,structure
nasal_cavity,part_of,oral_cavity
terminology,is_used_by,anatomy
lingual_artery,part_of,tongue
soft_palate,part_of,oral_cavity
oral_cavity,has_part,nasal_cavity
dissection,part_of,anatomy
anatomy,part_of,dissection
anatomy,is_a,regional_anatomy
cardiovascular_system,has_part,blood_vessel
respiratory_system,is_a,system
lymphatic_system,is_a,system
body,has_part,region
heart,has_part,blood_vessel
spinal_cord,connects_with,brain
pelvis,part_of,abdomen
body,has_part,system
skeletal_system,is_a,system
region,part_of,body
vasculature,part_of,thorax
gastrointestinal_system,is_a,system
blood_vessel,part_of,heart
nerves,part_of,thorax
brain,connects_with,spinal_cord
nervous_system,is_a,system
bones,part_of,thorax
muscular_system,is_a,system
muscles,part_of,thorax
thorax,is_a,structures
anatomical_position,is_a,reference_position
toes,are_part_of,foot
eureka,is_part_of,california
anatomy,has_part,cadaver_dissection
eye,connects_with,ear
standing_upright,is_instance_of,anatomical_position
thumb,is_followed_by,index_finger
foot,has_part,toes
anatomical_position,is_part_of,body
posterior,is_opposite_of,anterior
anterior,is_opposite_of,posterior
coronal_plane,has_posterior_part,posterior
cadaver_dissection,is_a,anatomical_procedure
body,has_anatomical_position,anatomical_position
systemic_approach,is_opposite_of,cadaver_dissection
index_finger,follows,thumb
california,is_a,administrative_territory
ear,connects_with,eye
sternum,part of,vertebral column
median sagittal plane,instance of,plane
inferior,opposite of,superior
sagittal plane,has part,external ear
coronal plane,opposite of,sagittal plane
eyes,part of,sagittal plane
cranial,has part,caudal
median and lateral,facet of,sagittal plane
superior,opposite of,inferior
knee joint,connects with,hip joint
axial,subclass of,plane
horizontal,subclass of,plane
sagittal plane,opposite of,coronal plane
hip joint,connects with,knee joint
transverse,subclass of,plane
caudal,part of,cranial
external ear,part of,sagittal plane
anterior,opposite of,posterior
nose,part of,sagittal plane
little finger,connects with,thumb
posterior,opposite of,anterior
thumb,connects with,little finger
deep,is_same_as,superficial
head,has_part,nose
elbow_joint,is_part_of,hand
linear_structure,has_part,branch
forebrain,is_opposite_of,hindbrain
abdominal_wall,connects_with,stomach
branch,is_part_of,linear_structure
nose,is_part_of,head
superficial,is_same_as,deep
distal_branch,opposite,proximal_branch
cranial,connects_with,caudal
caudal,connects_with,cranial
superior,opposite,inferior
surface,is_part_of,body
rostral,is_part_of,head
sternum,connects_with,heart
hindbrain,is_opposite_of,forebrain
stomach,connects_with,abdominal_wall
proximal,opposite,distal
heart,connects_with,sternum
inferior,opposite,superior
glenohumeral_joint,connects_with,elbow_joint
proximal_branch,opposite,distal_branch
elbow_joint,connects_with,glenohumeral_joint
hand,has_part,elbow_joint
distal,opposite,proximal
deep_structures,is_a,structure
deep,is_a,fascia
deep_wound,is_opposite_of,superficial_wound
wilhelm_roentgen,practiced,radiographic_exposure
bone,is_different_from,fat
viscera,part_of,deep_structures
tissues,has_part,x_ray_absorber
attenuated,is_same_as,reduced_energy
deep_fascia,part_of,superficial_region
layer,is_a,structure
superficial_region,part_of,deep_fascia
x_ray,is_instance_of,electromagnetic_radiation
radiographic_exposure,discovered_by,wilhelm_roentgen
superficial_wound,is_opposite_of,deep_wound
collimated,is_type_of,x_ray
superficial_fascia,part_of,skin
reduced_energy,is_same_as,attenuated
fat,is_different_from,bone
body_imaging,is_a,technology
superficial,is_a,region
x_ray_tube,is_subclass_of,cathode_ray_tube
bowel,has_part,lumen
attenuation,studies,exposure
fluoroscopy,is_a,angiography
lumen,part_of,bowel
nontoxic,is_a,substance
barium_enema,has_part,barium_sulfate
double-contrast,has_part,barium
photographic_film,is_a,developed
arteries,is_a,entity
x_ray,part_of,air
insoluble,is_a,salt
ureter,is_a,urinary_system
intravenous,is_different_from,intra_arterial
kidneys,is_a,urinary_system
iodine,is_subject_of,contrast_agent
urinary_system,has_part,bladder
arteries,connects_with,veins
intra_arterial,is_type_of,contrast_agent
intravenous,is_type_of,contrast_agent
intra_arterial,is_different_from,intravenous
veins,connects_with,arteries
veins,part_of,circulation
contrast_media,practices,injection
arteries,part_of,circulation
circulation,has_part,arteries
bounce_back,is_a,sound_waves
ultrasonography,practices,studying
angiography,studies,vessels
subtraction_angiography,is_a,angiography
digital_imaging,is_a,computers
precontrast,opposite,postcontrast
circulation,has_part,veins
postcontrast,opposite,precontrast
display_panel,part_of,computer
computer,has_part,display_panel
negative,opposite_of,inverted
inverted,opposite_of,negative
vessels,part_of,circulation
ultrasonography,practices,body
body,part_of,world
ultrasound,is_a,sound_wave
musculoskeletal_system,has_part,soft_tissues
ultrasound,studies,probes
probes,practices,ultrasound
women,is_a,human
blood_vessel,is_part_of,blood_flow
ultrasound,has_subclass,doppler_ultrasound
doppler_ultrasound,is_a,ultrasound
fetus,part_of,pregnant women
transvaginal,is_a,ultrasound
stomach,connects_with,esophagus
soft_tissues,part_of,musculoskeletal_system
pregnant women,part_of,fetus
ct_scanner,is_a,scanner
returned,is_caused_by,sound_wave
esophagus,connects_with,stomach
sound_wave,causes,returned
godfrey_hounsfield,received_award,nobel_prize_in_medicine
stomach,connects_with,duodenum
endocavity_ultrasound,has_subclass,transvaginal
transrectal,has_subclass,endocavity_ultrasound
pregnant_women,is_a,women
prostate_hypertrophy,is_a,prostate
duodenum,connects_with,stomach
speed,is_a,velocity
blood_flow,has_part,blood_vessel
prostate,has_subclass,prostate_hypertrophy
axial plane,part_of,body
free_protons,has_part,hydrogen_nucleus
hydrogen_nucleus,has_part,free_proton
mathematical_transformation,part_of,computer
image,caused_by,computer
water,has_part,hydrogen_nucleus
bar_magnet,practices,magnetic_field
nuclear_magnetic_resonance_imaging,practices,1946
radio_pulse,is_a,radio_wave
computer,has_effect,image
water,has_part,hydrogen_proton
nucleus,has_part,proton
frequency,is_a,signal
x-ray_tube,is_a,image
puls,subclass of,sequence
contrast,subclass of,imaging
brain,has part,cerebrospinal fluid
'weighting',facet of,scan
extracellular fluid,opposite of,intracellular fluid
cerebral circulation,part of,peripheral
intracellular space,opposite of,extracellular space
csf,part of,brain
extracellular space,opposite of,intracellular space
cerebrospinal fluid,part of,brain
t1-weighted images,followed by,t2-weighted images
tissues,has part,water
brain,has part,csf
intracellular fluid,opposite of,extracellular fluid
urinary_tract,part_of,body
bone,part_of,skeleton
atom,has_part,nucleus
absorption,practices,excretion
excretion,causes,absorption
methylene_diphosphonate,has_role,radiopharmaceutical
nucleus,part_of,atom
technetium-99m,is_a,radionuclide
gamma_ray_emitter,practices,gamma_ray_emission
skeleton,has_parts,bone
gamma_ray,is_a,electromagnetic_radiation
decay,practices,has_cause_decay
positron,has_part,decay_positron
compound,is_a,metabolizing_compound
imaging modality_instance,studies,pet
radionuclide,is_a,cyclotron
disease_conditions,is_a,coronary_artery_disease
3d,part_of,360_degree
fluorine-18,is_part_of,fluorodeoxyglucose
antimatter,is_a,subclass_antimatter
imaging modality,is_a,imaging modality_instance
iodine-123,iodine-131,is_same_as
radionuclides,is_a,technetium-99m_etc
region,part_of,anatomy
plain_radiograph,uses,imaging_technique
anteroposterior,is_a,radiograph
abnormal,opposite_of,normal
anatomy,studies,region
foot,part_of,hand
image,is_a,plain_radiograph
pathological_changes,is_a,abnormal
x_ray,practices,radiography
chest_radiography,uses,x_ray_tube
radiological_diagnosis,is_a,normal_variations
radiograph,is_a,x_ray
